record_id,item,framing_arm,proof_variant,segment,n_shown,n_best,n_worst,bw_score
10846.0,5,2,1,8,3,0,2,-2
10846.0,16,2,2,8,3,1,1,0
10846.0,6,2,2,8,3,1,2,-1
10846.0,7,2,0,8,3,1,0,1
10846.0,17,2,0,8,3,0,1,-1
10846.0,1,2,1,8,3,0,0,0
10854.0,6,2,3,8,4,1,1,0
10854.0,1,2,2,8,3,0,0,0
10854.0,17,2,0,8,3,0,3,-3
10854.0,4,2,3,8,3,1,0,1
10854.0,2,2,3,8,3,1,0,1
10854.0,5,2,1,8,3,1,1,0
10854.0,7,2,0,8,4,1,1,0
10854.0,3,2,1,8,2,0,1,-1
10854.0,8,2,0,8,4,2,2,0
10854.0,9,2,0,8,4,1,1,0
10854.0,10,2,1,8,4,0,1,-1
10854.0,11,2,2,8,4,1,0,1
10854.0,12,2,1,8,4,2,0,2
10854.0,13,2,2,8,4,1,2,-1
10854.0,14,2,0,8,3,0,1,-1
10854.0,15,2,1,8,2,2,0,2
10854.0,16,2,2,8,2,0,0,0
10882.0,11,1,1,8,3,0,1,-1
10882.0,13,1,2,8,4,1,1,0
10882.0,1,1,1,8,3,1,2,-1
10882.0,2,1,2,8,4,1,3,-2
10882.0,14,1,0,8,4,0,1,-1
10882.0,12,1,2,8,3,0,0,0
10882.0,3,1,3,8,4,2,1,1
10882.0,15,1,1,8,3,1,0,1
10882.0,4,1,3,8,4,1,1,0
10882.0,16,1,1,8,2,1,0,1
10882.0,5,1,2,8,4,0,4,-4
10882.0,6,1,2,8,4,1,0,1
10882.0,17,1,0,8,2,0,0,0
10882.0,7,1,0,8,4,0,0,0
10882.0,8,1,0,8,3,2,0,2
10882.0,9,1,0,8,3,1,0,1
10882.0,10,1,1,8,2,2,0,2
10902.0,17,2,0,16,4,1,2,-1
10902.0,16,2,3,16,3,0,1,-1
10902.0,11,2,2,16,4,0,2,-2
10902.0,9,2,0,16,3,0,3,-3
10902.0,1,2,2,16,4,0,0,0
10902.0,10,2,2,16,3,3,0,3
10902.0,12,2,1,16,4,0,1,-1
10902.0,2,2,2,16,4,3,0,3
10902.0,13,2,3,16,3,0,2,-2
10902.0,3,2,3,16,4,2,0,2
10902.0,14,2,0,16,2,0,1,-1
10902.0,15,2,2,16,2,0,0,0
10902.0,4,2,2,16,4,2,1,1
10902.0,5,2,1,16,4,1,0,1
10902.0,6,2,2,16,3,0,0,0
10902.0,7,2,0,16,3,2,0,2
10902.0,8,2,0,16,2,0,1,-1
10915.0,4,1,1,16,3,1,0,1
10915.0,5,1,1,16,3,3,0,3
10915.0,8,1,0,16,3,0,3,-3
10915.0,10,1,2,16,4,0,0,0
10915.0,11,1,1,16,4,1,0,1
10915.0,9,1,0,16,3,0,0,0
10915.0,6,1,3,16,3,0,3,-3
10915.0,7,1,0,16,2,1,0,1
10915.0,12,1,1,16,4,1,1,0
10915.0,13,1,1,16,4,0,3,-3
10915.0,14,1,0,16,4,1,2,-1
10915.0,15,1,2,16,4,1,1,0
10915.0,16,1,3,16,4,0,0,0
10915.0,17,1,0,16,4,1,0,1
10915.0,1,1,3,16,3,3,0,3
10915.0,2,1,3,16,2,1,0,1
10915.0,3,1,1,16,2,0,1,-1
10924.0,6,1,2,8,3,0,2,-2
10924.0,8,1,0,8,4,3,0,3
10924.0,13,1,1,8,3,0,3,-3
10924.0,14,1,0,8,4,1,0,1
10924.0,9,1,0,8,4,1,1,0
10924.0,15,1,2,8,4,1,1,0
10924.0,7,1,0,8,3,2,0,2
10924.0,10,1,2,8,3,2,0,2
10924.0,16,1,3,8,4,0,2,-2
10924.0,17,1,0,8,4,0,0,0
10924.0,11,1,1,8,2,0,1,-1
10924.0,12,1,1,8,2,2,0,2
10924.0,1,1,2,8,4,1,1,0
10924.0,2,1,2,8,4,0,1,-1
10924.0,3,1,3,8,3,0,1,-1
10924.0,4,1,1,8,3,0,1,-1
10924.0,5,1,2,8,2,1,0,1
10986.0,1,2,3,4,3,2,0,2
10986.0,14,2,0,4,3,1,0,1
10986.0,15,2,1,4,3,0,2,-2
10986.0,3,2,2,4,4,1,2,-1
10986.0,2,2,2,4,3,2,0,2
10986.0,16,2,1,4,3,0,0,0
10986.0,4,2,3,4,4,0,2,-2
10986.0,17,2,0,4,2,0,1,-1
10986.0,5,2,2,4,4,2,0,2
10986.0,6,2,1,4,4,0,0,0
10986.0,7,2,0,4,4,1,1,0
10986.0,8,2,0,4,4,2,0,2
10986.0,9,2,0,4,4,1,2,-1
10986.0,10,2,2,4,4,1,2,-1
10986.0,11,2,2,4,3,0,0,0
10986.0,12,2,2,4,2,0,1,-1
10986.0,13,2,3,4,2,1,1,0
11000.0,14,1,0,11,4,1,1,0
11000.0,13,1,2,11,3,0,3,-3
11000.0,6,1,3,11,3,3,0,3
11000.0,8,1,0,11,4,0,1,-1
11000.0,15,1,1,11,4,0,0,0
11000.0,9,1,0,11,4,1,1,0
11000.0,7,1,0,11,3,0,3,-3
11000.0,16,1,1,11,4,1,0,1
11000.0,10,1,2,11,3,2,1,1
11000.0,11,1,2,11,2,1,0,1
11000.0,17,1,0,11,4,0,2,-2
11000.0,12,1,1,11,2,0,1,-1
11000.0,1,1,1,11,4,0,1,-1
11000.0,2,1,1,11,4,2,0,2
11000.0,3,1,2,11,3,3,0,3
11000.0,4,1,2,11,3,0,0,0
11000.0,5,1,2,11,2,0,0,0
11004.0,13,2,2,16,3,2,1,1
11004.0,16,2,3,16,3,0,0,0
11004.0,17,2,0,16,4,0,1,-1
11004.0,7,2,0,16,4,0,3,-3
11004.0,8,2,0,16,4,0,4,-4
11004.0,14,2,0,16,2,1,0,1
11004.0,1,2,3,16,4,2,0,2
11004.0,15,2,1,16,2,0,1,-1
11004.0,2,2,3,16,4,0,1,-1
11004.0,9,2,0,16,4,3,0,3
11004.0,10,2,1,16,3,2,0,2
11004.0,3,2,2,16,4,0,0,0
11004.0,11,2,2,16,3,0,0,0
11004.0,4,2,2,16,3,2,0,2
11004.0,5,2,1,16,3,1,0,1
11004.0,12,2,2,16,3,1,1,0
11004.0,6,2,1,16,3,0,2,-2
11027.0,7,2,0,8,3,1,1,0
11027.0,4,2,1,8,3,1,2,-1
11027.0,9,2,0,8,4,0,0,0
11027.0,3,2,3,8,3,0,0,0
11027.0,10,2,2,8,4,3,1,2
11027.0,8,2,0,8,3,1,0,1
11027.0,5,2,1,8,3,1,1,0
11027.0,6,2,1,8,2,1,1,0
11027.0,11,2,2,8,4,0,2,-2
11027.0,12,2,2,8,4,2,1,1
11027.0,13,2,1,8,4,1,1,0
11027.0,14,2,0,8,4,2,0,2
11027.0,15,2,2,8,4,0,1,-1
11027.0,16,2,1,8,4,0,1,-1
11027.0,17,2,0,8,3,1,0,1
11027.0,1,2,2,8,2,0,2,-2
11027.0,2,2,3,8,2,0,0,0
11029.0,8,1,0,1,3,0,1,-1
11029.0,1,1,3,1,4,0,1,-1
11029.0,10,1,1,1,4,4,0,4
11029.0,5,1,2,1,3,0,1,-1
11029.0,9,1,0,1,3,1,0,1
11029.0,6,1,3,1,3,0,2,-2
11029.0,11,1,1,1,4,0,0,0
11029.0,2,1,1,1,3,1,1,0
11029.0,3,1,1,1,3,1,1,0
11029.0,7,1,0,1,2,1,1,0
11029.0,12,1,1,1,4,1,0,1
11029.0,4,1,3,1,3,3,0,3
11029.0,13,1,3,1,4,2,0,2
11029.0,14,1,0,1,4,0,0,0
11029.0,15,1,1,1,3,0,3,-3
11029.0,16,1,2,1,3,0,3,-3
11029.0,17,1,0,1,3,0,0,0
11060.0,9,1,0,4,4,0,2,-2
11060.0,15,1,2,4,4,1,2,-1
11060.0,14,1,0,4,3,1,1,0
11060.0,7,1,0,4,3,1,1,0
11060.0,10,1,2,4,4,0,0,0
11060.0,16,1,1,4,4,0,1,-1
11060.0,8,1,0,4,3,1,1,0
11060.0,11,1,2,4,3,1,0,1
11060.0,17,1,0,4,4,2,1,1
11060.0,12,1,2,4,2,0,0,0
11060.0,1,1,2,4,4,1,2,-1
11060.0,13,1,2,4,2,0,1,-1
11060.0,2,1,1,4,4,2,0,2
11060.0,3,1,1,4,4,2,1,1
11060.0,4,1,1,4,3,0,1,-1
11060.0,5,1,1,4,3,1,0,1
11060.0,6,1,3,4,2,1,0,1
11073.0,7,2,0,1,3,0,0,0
11073.0,17,2,0,1,4,0,0,0
11073.0,9,2,0,1,4,0,3,-3
11073.0,4,2,3,1,3,2,0,2
11073.0,10,2,1,1,4,2,0,2
11073.0,5,2,2,1,3,2,1,1
11073.0,8,2,0,1,3,1,1,0
11073.0,1,2,1,1,3,1,0,1
11073.0,11,2,1,1,4,1,2,-1
11073.0,2,2,3,1,3,0,2,-2
11073.0,6,2,1,1,2,0,0,0
11073.0,12,2,1,1,4,2,1,1
11073.0,3,2,2,1,3,1,0,1
11073.0,13,2,3,1,4,1,1,0
11073.0,14,2,0,1,3,1,0,1
11073.0,15,2,1,1,3,0,1,-1
11073.0,16,2,3,1,3,0,2,-2
11123.0,5,1,2,1,4,1,1,0
11123.0,16,1,2,1,4,0,3,-3
11123.0,4,1,2,1,3,1,1,0
11123.0,14,1,0,1,3,0,1,-1
11123.0,6,1,2,1,4,3,0,3
11123.0,15,1,2,1,3,2,1,1
11123.0,17,1,0,1,4,1,2,-1
11123.0,1,1,3,1,3,0,2,-2
11123.0,7,1,0,1,4,1,0,1
11123.0,8,1,0,1,4,1,0,1
11123.0,2,1,2,1,2,0,0,0
11123.0,3,1,3,1,2,0,0,0
11123.0,9,1,0,1,4,1,0,1
11123.0,10,1,2,1,4,3,0,3
11123.0,11,1,1,1,3,0,0,0
11123.0,12,1,1,1,3,0,1,-1
11123.0,13,1,1,1,2,0,2,-2
11127.0,6,1,3,4,4,0,0,0
11127.0,10,1,1,4,3,1,0,1
11127.0,15,1,2,4,4,2,2,0
11127.0,13,1,2,4,3,1,2,-1
11127.0,14,1,0,4,3,2,0,2
11127.0,16,1,2,4,4,0,0,0
11127.0,7,1,0,4,3,1,0,1
11127.0,11,1,2,4,3,1,1,0
11127.0,12,1,1,4,2,1,0,1
11127.0,17,1,0,4,4,2,1,1
11127.0,8,1,0,4,3,0,1,-1
11127.0,1,1,2,4,4,0,2,-2
11127.0,9,1,0,4,3,0,1,-1
11127.0,2,1,1,4,4,1,0,1
11127.0,3,1,1,4,3,2,0,2
11127.0,4,1,1,4,3,0,2,-2
11127.0,5,1,1,4,3,0,2,-2
11154.0,17,2,0,4,3,0,0,0
11154.0,3,2,3,4,3,1,1,0
11154.0,5,2,1,4,4,1,3,-2
11154.0,16,2,3,4,3,0,1,-1
11154.0,1,2,1,4,3,2,0,2
11154.0,6,2,2,4,4,1,1,0
11154.0,4,2,2,4,3,1,0,1
11154.0,7,2,0,4,4,1,0,1
11154.0,2,2,3,4,2,0,0,0
11154.0,8,2,0,4,4,1,1,0
11154.0,9,2,0,4,4,1,1,0
11154.0,10,2,1,4,4,0,2,-2
11154.0,11,2,1,4,4,2,1,1
11154.0,12,2,2,4,4,1,0,1
11154.0,13,2,1,4,3,2,0,2
11154.0,14,2,0,4,2,0,1,-1
11154.0,15,2,1,4,2,0,2,-2
11168.0,6,1,2,4,3,1,1,0
11168.0,9,1,0,4,3,0,2,-2
11168.0,11,1,1,4,4,0,1,-1
11168.0,5,1,2,4,3,1,0,1
11168.0,10,1,2,4,3,0,0,0
11168.0,12,1,1,4,4,2,0,2
11168.0,7,1,0,4,3,1,0,1
11168.0,13,1,1,4,4,0,3,-3
11168.0,8,1,0,4,2,1,0,1
11168.0,14,1,0,4,4,1,0,1
11168.0,15,1,1,4,4,1,1,0
11168.0,16,1,2,4,4,0,4,-4
11168.0,17,1,0,4,4,2,1,1
11168.0,1,1,3,4,4,2,0,2
11168.0,2,1,3,4,3,0,1,-1
11168.0,3,1,2,4,2,1,0,1
11168.0,4,1,3,4,2,1,0,1
11172.0,4,2,1,16,4,3,0,3
11172.0,11,2,2,16,3,1,0,1
11172.0,8,2,0,16,3,0,1,-1
11172.0,13,2,2,16,4,0,2,-2
11172.0,5,2,1,16,3,1,0,1
11172.0,9,2,0,16,3,0,0,0
11172.0,14,2,0,16,4,1,2,-1
11172.0,12,2,2,16,3,1,1,0
11172.0,15,2,2,16,4,0,0,0
11172.0,10,2,1,16,2,0,0,0
11172.0,6,2,1,16,3,1,0,1
11172.0,7,2,0,16,3,1,0,1
11172.0,16,2,1,16,4,4,0,4
11172.0,17,2,0,16,4,1,2,-1
11172.0,1,2,2,16,3,0,0,0
11172.0,2,2,2,16,3,0,3,-3
11172.0,3,2,1,16,3,0,3,-3
11173.0,7,2,0,16,4,3,1,2
11173.0,2,2,1,16,3,2,0,2
11173.0,1,2,1,16,3,2,0,2
11173.0,5,2,1,16,3,0,2,-2
11173.0,6,2,3,16,3,0,1,-1
11173.0,3,2,3,16,3,0,0,0
11173.0,8,2,0,16,4,0,0,0
11173.0,9,2,0,16,4,2,1,1
11173.0,4,2,2,16,2,2,0,2
11173.0,10,2,2,16,4,0,1,-1
11173.0,11,2,2,16,4,3,0,3
11173.0,12,2,2,16,4,0,1,-1
11173.0,13,2,3,16,4,0,3,-3
11173.0,14,2,0,16,4,0,2,-2
11173.0,15,2,2,16,3,0,0,0
11173.0,16,2,3,16,2,0,1,-1
11173.0,17,2,0,16,2,0,1,-1
11196.0,8,1,0,1,3,0,0,0
11196.0,11,1,2,1,3,1,0,1
11196.0,13,1,2,1,4,0,0,0
11196.0,7,1,0,1,3,0,2,-2
11196.0,12,1,2,1,3,1,0,1
11196.0,14,1,0,1,4,0,4,-4
11196.0,9,1,0,1,3,0,0,0
11196.0,15,1,2,1,4,3,0,3
11196.0,10,1,2,1,2,0,1,-1
11196.0,16,1,3,1,4,2,0,2
11196.0,17,1,0,1,4,1,1,0
11196.0,1,1,3,1,4,0,1,-1
11196.0,2,1,1,1,4,0,1,-1
11196.0,3,1,1,1,4,0,3,-3
11196.0,4,1,2,1,3,3,0,3
11196.0,5,1,1,1,2,2,0,2
11196.0,6,1,2,1,2,1,1,0
11210.0,2,1,2,8,3,2,0,2
11210.0,16,1,1,8,3,0,0,0
11210.0,12,1,1,8,4,0,1,-1
11210.0,4,1,1,8,4,0,2,-2
11210.0,17,1,0,8,3,1,0,1
11210.0,5,1,2,8,4,2,2,0
11210.0,13,1,1,8,3,1,0,1
11210.0,3,1,2,8,3,1,2,-1
11210.0,14,1,0,8,3,2,0,2
11210.0,1,1,1,8,2,1,0,1
11210.0,6,1,3,8,4,0,0,0
11210.0,15,1,1,8,3,0,0,0
11210.0,7,1,0,8,4,0,2,-2
11210.0,8,1,0,8,4,2,0,2
11210.0,9,1,0,8,3,1,0,1
11210.0,10,1,1,8,3,1,2,-1
11210.0,11,1,1,8,3,0,3,-3
11258.0,7,2,0,1,4,2,1,1
11258.0,5,2,2,1,3,0,1,-1
11258.0,2,2,3,1,3,1,0,1
11258.0,15,2,1,1,4,1,0,1
11258.0,3,2,3,1,3,0,0,0
11258.0,8,2,0,1,4,2,1,1
11258.0,6,2,1,1,3,0,2,-2
11258.0,16,2,2,1,3,1,0,1
11258.0,4,2,3,1,2,0,1,-1
11258.0,9,2,0,1,4,1,1,0
11258.0,17,2,0,1,3,0,0,0
11258.0,10,2,1,1,4,1,2,-1
11258.0,1,2,2,1,3,1,1,0
11258.0,11,2,1,1,4,1,0,1
11258.0,12,2,1,1,3,1,1,0
11258.0,13,2,3,1,3,1,2,-1
11258.0,14,2,0,1,3,1,1,0
11273.0,13,2,1,4,3,1,0,1
11273.0,9,2,0,4,3,0,1,-1
11273.0,10,2,1,4,3,1,0,1
11273.0,15,2,2,4,4,0,4,-4
11273.0,14,2,0,4,3,1,0,1
11273.0,16,2,2,4,4,2,1,1
11273.0,11,2,2,4,3,1,1,0
11273.0,12,2,1,4,2,0,1,-1
11273.0,17,2,0,4,4,0,0,0
11273.0,1,2,2,4,4,1,0,1
11273.0,2,2,2,4,4,1,2,-1
11273.0,3,2,1,4,4,2,0,2
11273.0,4,2,3,4,4,1,1,0
11273.0,5,2,2,4,4,1,1,0
11273.0,6,2,3,4,3,2,0,2
11273.0,7,2,0,4,2,0,1,-1
11273.0,8,2,0,4,2,0,1,-1
11288.0,17,1,0,4,3,0,0,0
11288.0,6,1,1,4,4,2,1,1
11288.0,4,1,2,4,3,1,1,0
11288.0,1,1,1,4,3,1,0,1
11288.0,2,1,1,4,3,0,1,-1
11288.0,5,1,1,4,3,2,0,2
11288.0,7,1,0,4,4,0,2,-2
11288.0,8,1,0,4,4,0,0,0
11288.0,3,1,3,4,2,1,0,1
11288.0,9,1,0,4,4,0,3,-3
11288.0,10,1,2,4,4,1,1,0
11288.0,11,1,1,4,4,2,1,1
11288.0,12,1,1,4,4,2,0,2
11288.0,13,1,3,4,4,0,2,-2
11288.0,14,1,0,4,3,1,0,1
11288.0,15,1,1,4,2,1,0,1
11288.0,16,1,1,4,2,0,2,-2
11292.0,13,2,2,16,3,0,2,-2
11292.0,15,2,1,16,4,0,1,-1
11292.0,9,2,0,16,3,1,0,1
11292.0,10,2,1,16,3,2,0,2
11292.0,11,2,2,16,3,0,1,-1
11292.0,14,2,0,16,3,2,0,2
11292.0,16,2,2,16,4,0,0,0
11292.0,12,2,2,16,2,2,0,2
11292.0,17,2,0,16,4,0,1,-1
11292.0,1,2,2,16,4,2,0,2
11292.0,2,2,1,16,4,1,2,-1
11292.0,3,2,1,16,4,2,1,1
11292.0,4,2,1,16,4,0,1,-1
11292.0,5,2,2,16,4,1,3,-2
11292.0,6,2,3,16,3,0,2,-2
11292.0,7,2,0,16,2,1,0,1
11292.0,8,2,0,16,2,0,0,0
11327.0,15,2,1,8,3,1,1,0
11327.0,8,2,0,8,4,2,0,2
11327.0,17,2,0,8,4,0,2,-2
11327.0,12,2,1,8,3,0,1,-1
11327.0,13,2,3,8,3,1,0,1
11327.0,9,2,0,8,3,1,0,1
11327.0,16,2,1,8,3,0,0,0
11327.0,1,2,1,8,4,0,4,-4
11327.0,10,2,2,8,3,1,1,0
11327.0,2,2,3,8,4,0,1,-1
11327.0,14,2,0,8,2,1,0,1
11327.0,3,2,2,8,4,2,1,1
11327.0,11,2,1,8,3,0,1,-1
11327.0,4,2,2,8,4,3,0,3
11327.0,5,2,2,8,3,2,0,2
11327.0,6,2,2,8,3,0,2,-2
11327.0,7,2,0,8,3,0,0,0
11332.0,10,2,1,16,4,2,1,1
11332.0,2,2,1,16,3,0,1,-1
11332.0,4,2,1,16,4,1,1,0
11332.0,9,2,0,16,3,0,1,-1
11332.0,5,2,1,16,4,2,0,2
11332.0,3,2,1,16,3,2,0,2
11332.0,11,2,2,16,4,0,3,-3
11332.0,12,2,2,16,4,2,1,1
11332.0,6,2,2,16,3,1,0,1
11332.0,13,2,1,16,4,0,3,-3
11332.0,7,2,0,16,2,0,0,0
11332.0,8,2,0,16,2,0,0,0
11332.0,14,2,0,16,4,1,1,0
11332.0,15,2,2,16,4,1,1,0
11332.0,16,2,3,16,3,1,0,1
11332.0,17,2,0,16,3,0,1,-1
11332.0,1,2,3,16,2,1,0,1
11363.0,16,1,3,16,4,1,0,1
11363.0,11,1,2,16,3,1,0,1
11363.0,14,1,0,16,3,0,1,-1
11363.0,7,1,0,16,4,1,3,-2
11363.0,17,1,0,16,4,0,2,-2
11363.0,15,1,2,16,3,0,0,0
11363.0,8,1,0,16,3,0,2,-2
11363.0,12,1,1,16,3,1,0,1
11363.0,13,1,1,16,2,1,0,1
11363.0,9,1,0,16,3,0,1,-1
11363.0,1,1,3,16,4,1,1,0
11363.0,10,1,1,16,3,0,0,0
11363.0,2,1,2,16,4,3,1,2
11363.0,3,1,3,16,4,2,0,2
11363.0,4,1,3,16,3,2,1,1
11363.0,5,1,1,16,3,0,0,0
11363.0,6,1,1,16,3,1,2,-1
11382.0,6,2,3,11,3,0,1,-1
11382.0,9,2,0,11,3,2,1,1
11382.0,17,2,0,11,4,1,1,0
11382.0,10,2,1,11,4,0,1,-1
11382.0,11,2,2,11,4,0,1,-1
11382.0,1,2,2,11,4,2,1,1
11382.0,7,2,0,11,2,0,2,-2
11382.0,8,2,0,11,2,0,2,-2
11382.0,12,2,2,11,4,1,0,1
11382.0,2,2,3,11,4,4,0,4
11382.0,3,2,1,11,3,0,1,-1
11382.0,13,2,1,11,4,0,2,-2
11382.0,14,2,0,11,3,0,1,-1
11382.0,4,2,1,11,3,3,0,3
11382.0,15,2,2,11,3,0,0,0
11382.0,5,2,1,11,3,1,0,1
11382.0,16,2,3,11,3,0,0,0
11393.0,11,1,1,11,4,2,0,2
11393.0,5,1,2,11,4,2,0,2
11393.0,10,1,1,11,3,0,1,-1
11393.0,3,1,3,11,3,1,1,0
11393.0,6,1,2,11,4,1,1,0
11393.0,4,1,2,11,3,0,3,-3
11393.0,12,1,2,11,4,1,2,-1
11393.0,13,1,2,11,4,0,1,-1
11393.0,7,1,0,11,3,1,0,1
11393.0,14,1,0,11,4,2,0,2
11393.0,8,1,0,11,2,1,0,1
11393.0,15,1,1,11,4,1,1,0
11393.0,9,1,0,11,2,0,1,-1
11393.0,16,1,1,11,4,0,2,-2
11393.0,17,1,0,11,3,0,0,0
11393.0,1,1,3,11,3,2,0,2
11393.0,2,1,2,11,2,0,1,-1
11395.0,9,2,0,8,3,2,1,1
11395.0,6,2,2,8,3,0,2,-2
11395.0,11,2,2,8,4,0,2,-2
11395.0,5,2,1,8,3,1,0,1
11395.0,7,2,0,8,3,1,0,1
11395.0,12,2,1,8,4,1,0,1
11395.0,10,2,2,8,3,1,0,1
11395.0,13,2,2,8,4,0,0,0
11395.0,8,2,0,8,2,2,0,2
11395.0,14,2,0,8,4,1,1,0
11395.0,15,2,2,8,4,0,2,-2
11395.0,16,2,2,8,4,0,1,-1
11395.0,17,2,0,8,4,2,2,0
11395.0,1,2,3,8,4,1,1,0
11395.0,2,2,2,8,3,2,1,1
11395.0,3,2,3,8,2,0,1,-1
11395.0,4,2,3,8,2,0,0,0
11406.0,14,1,0,8,3,2,0,2
11406.0,15,1,1,8,4,0,2,-2
11406.0,9,1,0,8,4,0,3,-3
11406.0,7,1,0,8,3,0,1,-1
11406.0,16,1,2,8,4,4,0,4
11406.0,10,1,1,8,4,2,0,2
11406.0,8,1,0,8,3,1,0,1
11406.0,11,1,2,8,3,0,0,0
11406.0,17,1,0,8,4,1,0,1
11406.0,12,1,2,8,2,0,0,0
11406.0,1,1,2,8,4,1,2,-1
11406.0,13,1,1,8,2,1,0,1
11406.0,2,1,1,8,4,0,2,-2
11406.0,3,1,2,8,4,1,2,-1
11406.0,4,1,1,8,3,1,0,1
11406.0,5,1,2,8,3,0,2,-2
11406.0,6,1,1,8,2,0,0,0
11419.0,13,2,3,1,4,1,1,0
11419.0,6,2,3,1,4,0,1,-1
11419.0,2,2,3,1,3,2,1,1
11419.0,5,2,1,1,3,0,2,-2
11419.0,14,2,0,1,4,1,0,1
11419.0,3,2,1,1,2,0,0,0
11419.0,7,2,0,1,4,1,2,-1
11419.0,4,2,3,1,2,1,0,1
11419.0,8,2,0,1,4,0,2,-2
11419.0,15,2,2,1,4,1,2,-1
11419.0,9,2,0,1,4,1,0,1
11419.0,16,2,3,1,3,1,0,1
11419.0,17,2,0,1,3,1,1,0
11419.0,10,2,2,1,3,2,1,1
11419.0,11,2,1,1,3,0,1,-1
11419.0,1,2,1,1,3,0,0,0
11419.0,12,2,1,1,3,2,0,2
11428.0,7,1,0,8,3,0,1,-1
11428.0,17,1,0,8,4,0,0,0
11428.0,9,1,0,8,4,1,2,-1
11428.0,4,1,2,8,3,1,0,1
11428.0,1,1,3,8,3,1,0,1
11428.0,10,1,1,8,4,1,2,-1
11428.0,8,1,0,8,3,1,2,-1
11428.0,5,1,1,8,3,2,0,2
11428.0,11,1,2,8,4,1,2,-1
11428.0,6,1,1,8,2,0,0,0
11428.0,2,1,1,8,3,2,1,1
11428.0,12,1,1,8,4,1,1,0
11428.0,3,1,2,8,3,1,2,-1
11428.0,13,1,1,8,4,1,1,0
11428.0,14,1,0,8,3,0,0,0
11428.0,15,1,1,8,3,0,0,0
11428.0,16,1,3,8,3,1,0,1
11435.0,2,2,2,8,4,1,1,0
11435.0,12,2,2,8,4,0,2,-2
11435.0,11,2,2,8,3,0,0,0
11435.0,8,2,0,8,3,1,0,1
11435.0,3,2,1,8,4,1,2,-1
11435.0,13,2,2,8,4,2,1,1
11435.0,9,2,0,8,2,0,0,0
11435.0,14,2,0,8,4,1,1,0
11435.0,4,2,3,8,4,1,1,0
11435.0,10,2,2,8,2,1,0,1
11435.0,5,2,2,8,3,1,1,0
11435.0,15,2,1,8,4,1,0,1
11435.0,16,2,1,8,3,1,1,0
11435.0,6,2,2,8,3,2,1,1
11435.0,17,2,0,8,3,0,1,-1
11435.0,7,2,0,8,3,0,1,-1
11435.0,1,2,1,8,3,1,1,0
11461.0,16,2,2,8,4,1,0,1
11461.0,11,2,1,8,3,1,1,0
11461.0,7,2,0,8,4,0,1,-1
11461.0,14,2,0,8,3,0,1,-1
11461.0,15,2,2,8,3,2,0,2
11461.0,8,2,0,8,3,0,2,-2
11461.0,17,2,0,8,4,2,1,1
11461.0,12,2,1,8,3,1,0,1
11461.0,9,2,0,8,3,1,1,0
11461.0,1,2,2,8,4,0,1,-1
11461.0,13,2,3,8,2,1,1,0
11461.0,2,2,3,8,4,0,2,-2
11461.0,10,2,2,8,3,0,0,0
11461.0,3,2,3,8,4,1,0,1
11461.0,4,2,1,8,3,1,2,-1
11461.0,5,2,2,8,3,2,1,1
11461.0,6,2,3,8,3,1,0,1
11472.0,4,2,1,11,3,0,1,-1
11472.0,5,2,2,11,4,0,2,-2
11472.0,1,2,2,11,3,1,1,0
11472.0,12,2,2,11,4,2,0,2
11472.0,6,2,3,11,4,0,0,0
11472.0,2,2,1,11,2,0,0,0
11472.0,13,2,3,11,4,3,0,3
11472.0,7,2,0,11,4,1,0,1
11472.0,3,2,1,11,2,0,2,-2
11472.0,14,2,0,11,4,2,0,2
11472.0,15,2,2,11,3,0,2,-2
11472.0,8,2,0,11,4,0,4,-4
11472.0,9,2,0,11,3,2,1,1
11472.0,16,2,3,11,3,0,0,0
11472.0,17,2,0,11,3,0,1,-1
11472.0,10,2,1,11,3,1,0,1
11472.0,11,2,1,11,3,2,0,2
11479.0,1,1,1,4,4,3,0,3
11479.0,12,1,2,4,4,3,0,3
11479.0,17,1,0,4,3,1,1,0
11479.0,10,1,2,4,3,1,1,0
11479.0,13,1,3,4,4,0,1,-1
11479.0,2,1,3,4,4,2,0,2
11479.0,11,1,1,4,3,0,2,-2
11479.0,3,1,3,4,4,0,2,-2
11479.0,14,1,0,4,3,0,1,-1
11479.0,4,1,3,4,4,0,1,-1
11479.0,15,1,2,4,2,1,1,0
11479.0,5,1,2,4,4,1,0,1
11479.0,16,1,1,4,2,0,0,0
11479.0,6,1,1,4,4,1,0,1
11479.0,7,1,0,4,3,0,2,-2
11479.0,8,1,0,4,3,1,1,0
11479.0,9,1,0,4,2,0,1,-1
11481.0,1,1,3,4,3,1,0,1
11481.0,3,1,3,4,4,1,2,-1
11481.0,11,1,1,4,4,0,1,-1
11481.0,15,1,2,4,3,2,0,2
11481.0,16,1,2,4,3,3,0,3
11481.0,4,1,3,4,4,0,1,-1
11481.0,2,1,3,4,3,0,0,0
11481.0,12,1,2,4,3,0,1,-1
11481.0,17,1,0,4,2,1,1,0
11481.0,5,1,1,4,4,0,1,-1
11481.0,13,1,1,4,3,1,0,1
11481.0,6,1,2,4,4,1,1,0
11481.0,14,1,0,4,3,1,2,-1
11481.0,7,1,0,4,4,1,0,1
11481.0,8,1,0,4,3,0,1,-1
11481.0,9,1,0,4,3,2,1,1
11481.0,10,1,1,4,3,0,2,-2
11484.0,7,1,0,4,3,1,0,1
