message,segment,proof,arm,n,lift_raw,msg_marginal,lift_shrunk,shrink_weight,ci_low,ci_high
2,10,1,1,16,-0.1681137727836679,-0.03353937878975909,-0.10475505625837418,0.5291918867703651,-0.23003809,0.04767127
2,10,1,2,11,-0.21859072216601136,-0.03353937878975909,-0.11420442991952914,0.4359063255528997,-0.14376996,-0.023835322
2,10,2,1,7,0.4836649571269364,-0.03353937878975909,0.13695593313656,0.32964787819137736,-0.070362926,0.2521399
2,10,2,2,11,-0.05890705801796474,-0.03353937878975909,-0.04459731062993083,0.4359063255528997,-0.14924808,0.14505224
2,10,3,1,9,0.5008783309280201,-0.03353937878975909,0.17346750893434765,0.3873503515319974,0.00046062993,0.21286517
2,10,3,2,14,-0.024009429894048136,-0.03353937878975909,-0.028814026334766926,0.49584237089863703,-0.14081128,0.10486379
2,11,1,1,41,0.0137929491721721,-0.03353937878975909,0.0015947425853897156,0.742285936229605,-0.14610182,0.1407033
2,11,1,2,40,-0.017690184603180302,-0.03353937878975909,-0.021850057407393833,0.7375341133913206,-0.1360681,0.09422341
2,11,2,1,27,0.11250674069658205,-0.03353937878975909,0.062089730319032005,0.6547870593558273,-0.057506993,0.1386315
2,11,2,2,40,-0.018736404078658706,-0.03353937878975909,-0.022621679960653528,0.7375341133913206,-0.124518074,0.09162273
2,11,3,1,32,-0.15317981651209503,-0.03353937878975909,-0.1163448782435014,0.6921196631352943,-0.22445373,0.030656256
2,11,3,2,41,0.10438379882702939,-0.03353937878975909,0.06883905623528085,0.742285936229605,-0.107735746,0.21656935
2,12,1,1,64,0.11814310408994905,-0.03353937878975909,0.0905445512553641,0.8180504939619693,-0.051858235,0.18982087
2,12,1,2,60,-0.09358648877912404,-0.03353937878975909,-0.08207224471213537,0.8082464906466276,-0.23402591,0.09776742
2,12,2,1,59,-0.016705265009414702,-0.03353937878975909,-0.019977342827205577,0.8056281512358927,-0.1610514,0.106058955
2,12,2,2,60,-0.12653728514068732,-0.03353937878975909,-0.10870461023538056,0.8082464906466276,-0.23796469,0.024282971
2,12,3,1,61,0.026035816974324204,-0.03353937878975909,0.014763905497711258,0.8107952255625057,-0.14024413,0.14637347
2,12,3,2,50,-0.06454565192942402,-0.03353937878975909,-0.05767449172223559,0.7783945146765007,-0.23063552,0.106500566
2,13,1,1,50,-0.020751348270538966,-0.03353937878975909,-0.023585245980082464,0.7783945146765007,-0.17359035,0.10596462
2,13,1,2,67,-0.07696141301991324,-0.03353937878975909,-0.06935256511195703,0.8247698883100162,-0.17273821,0.029366516
2,13,2,1,58,0.030277210362532732,-0.03353937878975909,0.017701342056786636,0.8029373165692848,-0.1546812,0.21126051
2,13,2,2,61,-0.06105958455675973,-0.03353937878975909,-0.055852630232140946,0.8107952255625057,-0.24798597,0.13325211
2,13,3,1,59,-0.13343583982995022,-0.03353937878975909,-0.11401878001257665,0.8056281512358927,-0.24450488,0.039690427
2,13,3,2,59,-0.07904567541977221,-0.03353937878975909,-0.0702005324133887,0.8056281512358927,-0.20549242,0.079442374
2,14,1,1,12,0.06283526482355453,-0.03353937878975909,0.010543161494867115,0.4574080757330702,-0.15448335,0.1279064
2,14,1,2,10,-0.05709478832436163,-0.03353937878975909,-0.04325905028600766,0.4126301214152326,-0.13859773,0.060024176
2,14,2,1,11,-0.40323079418599156,-0.03353937878975909,-0.1946902052635815,0.4359063255528997,-0.27129915,-0.058656625
2,14,2,2,10,0.10420893684996627,-0.03353937878975909,0.023299725417404563,0.4126301214152326,-0.092119694,0.11990284
2,14,3,1,18,-0.26958170389833813,-0.03353937878975909,-0.16534613907388532,0.5584030754801934,-0.3080242,0.014193587
2,14,3,2,10,-0.023265163281892355,-0.03353937878975909,-0.029299927997301772,0.4126301214152326,-0.09385003,0.036503322
2,15,1,1,13,0.04172040175178592,-0.03353937878975909,0.0023844350122931186,0.47733083386047737,-0.13540593,0.12103053
2,15,1,2,9,-0.07250413334690209,-0.03353937878975909,-0.04863239016482643,0.3873503515319974,-0.19690764,0.074377075
2,15,2,1,10,-0.014023559577327087,-0.03353937878975909,-0.025486563938615543,0.4126301214152326,-0.13627462,0.07941954
2,15,2,2,14,0.015852646895490204,-0.03353937878975909,-0.009048719670498705,0.49584237089863703,-0.09943438,0.049886577
2,15,3,1,14,-0.12130218552116506,-0.03353937878975909,-0.07705589695617829,0.49584237089863703,-0.14364335,0.0030330443
2,15,3,2,11,0.28011286042365,-0.03353937878975909,0.1031836163071972,0.4359063255528997,-0.0376276,0.15712376
2,16,1,1,32,-0.17792674045806645,-0.03353937878975909,-0.13347271090862187,0.6921196631352943,-0.24819823,0.039346598
