source,item,code,wave,cut,n,n_wgt,metric,mean,top3,bot3,net,pct,val,f1,f2,f3,f4,f5,f6,f7,sig,stat
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,HHN,38,14.4,top3,5.91,85.9,0.0,85.9,,,0.0,0.0,0.0,14.1,23.8,19.1,43.0,0,-0.82
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,MFL,49,30.6,top3,6.28,93.6,3.3,90.3,,,0.0,1.3,2.0,3.0,5.3,37.3,51.0,0,0.78
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,VS,50,33.8,top3,5.65,75.2,4.8,70.4,,,0.0,0.0,4.8,20.0,9.5,36.7,29.0,1,-2.54
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,UCP,39,31.8,top3,6.02,88.6,4.0,84.6,,,0.0,4.0,0.0,7.4,19.7,15.9,53.0,0,-1.22
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,FJP,72,105.6,top3,6.12,93.3,0.5,92.8,,,0.0,0.0,0.5,6.2,19.4,28.4,45.5,0,1.79
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,HCP,70,81.2,top3,5.57,82.4,15.1,67.3,,,7.4,7.4,0.3,2.4,5.0,42.9,34.5,0,0.99
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,HAD,54,65.0,top3,5.85,87.8,0.0,87.8,,,0.0,0.0,0.0,12.2,24.2,29.4,34.2,0,0.62
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,HCI,67,72.9,top3,5.36,81.2,9.0,72.2,,,0.3,8.3,0.4,9.7,29.4,31.1,20.7,0,0.86
items,QHIVSTIGMAr9,HIVSTIGMA_CTRL_1,,GHI,71,106.5,top3,5.68,75.4,8.4,67.0,,,2.3,5.9,0.2,16.2,9.0,21.6,44.8,0,-0.4
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,TOTAL,833,805.7,top3,4.88,60.0,17.3,42.7,,,4.4,5.3,7.6,22.6,18.1,24.5,17.4,0,0.0
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,TSP,30,9.8,top3,5.34,69.4,7.5,61.9,,,0.0,0.0,7.5,23.1,19.0,29.2,21.2,0,1.36
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,CEC,68,68.3,top3,5.56,76.4,5.0,71.4,,,0.0,0.0,5.0,18.7,21.9,24.5,30.0,1,2.39
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,TC,69,59.7,top3,5.51,74.8,5.9,68.9,,,0.0,5.9,0.0,19.3,15.7,30.5,28.6,1,2.22
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,HF,26,11.3,top3,5.43,81.8,8.1,73.7,,,3.5,4.6,0.0,10.1,23.7,35.7,22.4,0,1.65
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,PP,37,14.9,top3,5.29,70.3,11.6,58.7,,,0.0,0.0,11.6,18.1,18.6,32.8,18.9,0,0.43
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,WE,62,79.2,top3,5.88,95.0,3.9,91.1,,,0.0,0.0,3.9,1.2,25.9,40.8,28.3,2,5.4
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,PFF,31,20.6,top3,5.55,79.8,2.1,77.7,,,2.1,0.0,0.0,18.1,22.2,33.3,24.3,2,2.61
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,HHN,38,14.4,top3,5.4,65.5,1.4,64.1,,,0.0,0.0,1.4,33.1,19.4,15.9,30.2,0,0.56
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,MFL,49,30.6,top3,5.69,74.8,0.8,74.0,,,0.0,0.0,0.8,24.5,13.6,27.3,33.9,2,2.69
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,VS,50,33.8,top3,5.79,85.0,3.4,81.6,,,0.6,0.9,1.9,11.6,15.3,40.2,29.5,2,2.78
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,UCP,39,31.8,top3,4.01,41.6,34.8,6.8,,,8.4,22.8,3.6,23.5,20.3,8.7,12.6,2,-4.71
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,FJP,72,105.6,top3,4.45,51.4,25.0,26.4,,,7.0,5.4,12.6,23.6,19.2,26.0,6.2,2,-3.61
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,HCP,70,81.2,top3,4.1,44.7,28.8,15.9,,,12.6,9.8,6.4,26.5,24.0,12.0,8.7,2,-3.6
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,HAD,54,65.0,top3,4.95,58.6,16.7,41.9,,,2.2,0.3,14.2,24.7,18.9,21.5,18.2,0,-0.63
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,HCI,67,72.9,top3,4.64,53.2,21.7,31.5,,,8.3,0.6,12.8,25.1,13.7,29.0,10.5,0,-1.36
items,QHIVSTIGMAr10,HIVSTIGMA_CTRL_2,,GHI,71,106.5,top3,3.85,25.2,34.7,-9.5,,,6.4,16.2,12.1,40.2,7.7,11.8,5.7,2,-6.03
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,TOTAL,833,805.7,top3,4.33,52.5,28.8,23.7,,,6.1,9.3,13.4,18.8,30.6,13.4,8.5,0,0.0
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,TSP,30,9.8,top3,4.89,56.3,8.8,47.5,,,6.7,0.0,2.1,34.9,24.0,9.6,22.7,0,1.11
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,CEC,68,68.3,top3,4.63,62.7,19.5,43.2,,,1.9,6.0,11.6,17.8,39.5,16.4,6.8,1,2.2
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,TC,69,59.7,top3,4.84,58.8,20.5,38.3,,,1.3,0.0,19.2,20.6,27.7,13.7,17.4,0,0.79
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,HF,26,11.3,top3,4.68,65.3,19.2,46.1,,,8.8,3.5,6.9,15.4,33.3,20.7,11.3,0,1.64
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,PP,37,14.9,top3,4.97,70.4,16.8,53.6,,,0.0,8.0,8.8,12.8,27.6,34.3,8.5,0,1.43
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,WE,62,79.2,top3,4.78,73.7,14.8,58.9,,,3.2,4.7,6.9,11.5,48.9,18.8,6.0,2,2.61
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,PFF,31,20.6,top3,4.9,71.9,17.0,54.9,,,6.4,7.7,2.9,11.2,35.2,17.8,18.9,0,1.63
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,HHN,38,14.4,top3,4.85,63.5,13.9,49.6,,,1.4,1.4,11.1,22.6,33.2,20.7,9.6,0,0.23
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,MFL,49,30.6,top3,4.61,57.4,18.9,38.5,,,6.1,2.1,10.7,23.8,30.1,17.7,9.6,0,0.54
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,VS,50,33.8,top3,4.69,52.7,21.9,30.8,,,1.5,6.2,14.2,25.4,19.7,19.1,13.9,0,1.55
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,UCP,39,31.8,top3,3.21,22.8,65.1,-42.3,,,7.6,27.6,29.9,12.1,19.0,1.9,1.9,2,-3.23
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,FJP,72,105.6,top3,3.56,35.8,51.2,-15.4,,,12.2,20.2,18.8,13.1,20.2,15.4,0.2,2,-4.07
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,HCP,70,81.2,top3,4.04,36.2,40.3,-4.1,,,11.5,11.9,16.9,23.6,11.0,7.8,17.4,1,-2.1
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,HAD,54,65.0,top3,4.89,64.4,14.6,49.8,,,0.3,11.4,2.9,21.0,33.7,10.5,20.2,0,-0.24
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,HCI,67,72.9,top3,4.01,41.8,25.3,16.5,,,8.9,8.9,7.5,33.0,32.0,8.9,0.9,0,-0.2
items,QHIVSTIGMAr11,HIVSTIGMA_CTRL_3,,GHI,71,106.5,top3,4.14,53.5,32.8,20.7,,,7.1,6.8,18.9,13.8,41.7,9.5,2.3,1,-2.22
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,TOTAL,833,805.7,top3,5.44,78.0,8.6,69.4,,,1.1,2.9,4.6,13.4,23.8,28.5,25.7,0,0.0
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,TSP,30,9.8,top3,5.3,70.2,12.5,57.7,,,0.0,2.1,10.4,17.3,22.1,22.5,25.6,0,-0.56
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,CEC,68,68.3,top3,5.22,76.6,7.5,69.1,,,1.0,0.0,6.5,16.0,40.2,17.8,18.6,0,-0.83
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,TC,69,59.7,top3,5.16,74.9,12.6,62.3,,,2.1,3.1,7.4,12.5,32.4,23.9,18.6,0,-1.06
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,HF,26,11.3,top3,5.51,85.0,6.8,78.2,,,0.0,0.0,6.8,8.1,27.2,43.3,14.5,0,0.4
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,PP,37,14.9,top3,4.96,72.0,10.8,61.2,,,0.0,5.5,5.3,17.2,43.9,15.8,12.3,0,-0.68
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,WE,62,79.2,top3,5.07,71.8,13.0,58.8,,,4.0,2.7,6.3,15.1,26.8,32.0,13.0,0,-0.66
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,PFF,31,20.6,top3,5.39,82.1,7.4,74.7,,,1.2,2.1,4.1,10.4,31.4,32.7,18.0,0,-0.9
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,HHN,38,14.4,top3,5.19,80.8,13.6,67.2,,,1.4,10.8,1.4,5.6,32.9,30.6,17.3,0,1.41
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,MFL,49,30.6,top3,5.19,71.1,20.4,50.7,,,0.0,4.1,16.3,8.6,17.1,35.1,18.9,0,-0.35
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,VS,50,33.8,top3,4.74,68.0,16.1,51.9,,,5.2,7.5,3.4,16.0,36.0,23.9,8.1,2,-2.72
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,UCP,39,31.8,top3,6.3,98.1,1.2,96.9,,,0.6,0.0,0.6,0.6,24.4,12.7,61.0,1,2.26
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,FJP,72,105.6,top3,6.06,90.4,6.0,84.4,,,0.0,0.0,6.0,3.8,16.6,26.1,47.7,2,3.3
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,HCP,70,81.2,top3,5.65,79.8,3.2,76.6,,,0.4,0.7,2.1,17.0,12.9,44.1,22.8,0,0.81
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,HAD,54,65.0,top3,5.66,80.5,6.4,74.1,,,1.3,0.0,5.1,13.1,16.9,32.9,30.7,0,-1.65
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,HCI,67,72.9,top3,4.69,56.4,18.6,37.8,,,0.0,16.6,2.0,25.0,26.0,12.6,17.8,0,-0.6
items,QHIVSTIGMAr12,HIVSTIGMA_CTRL_4,,GHI,71,106.5,top3,5.78,83.4,0.6,82.8,,,0.0,0.0,0.6,15.9,16.8,37.9,28.7,0,1.47
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,TOTAL,833,805.7,top3,5.74,85.6,5.7,79.9,,,0.3,2.0,3.4,8.7,21.1,32.0,32.5,0,0.0
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,TSP,30,9.8,top3,5.45,75.3,9.6,65.7,,,0.0,0.0,9.6,15.2,13.7,44.1,17.5,0,-0.7
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,CEC,68,68.3,top3,5.72,89.8,3.9,85.9,,,0.0,3.9,0.0,6.4,27.3,35.0,27.5,0,0.89
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,TC,69,59.7,top3,5.63,86.9,6.1,80.8,,,0.0,0.0,6.1,6.9,23.5,44.5,18.9,0,0.59
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,HF,26,11.3,top3,5.31,78.2,13.8,64.4,,,6.2,2.0,5.6,8.1,19.9,35.5,22.8,0,-1.09
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,PP,37,14.9,top3,6.05,88.9,1.4,87.5,,,0.0,0.0,1.4,9.8,16.7,26.5,45.7,0,-0.13
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,WE,62,79.2,top3,5.63,87.8,2.5,85.3,,,0.0,1.5,1.0,9.8,25.3,45.9,16.6,0,0.58
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,PFF,31,20.6,top3,5.35,78.3,17.4,60.9,,,4.1,4.6,8.7,4.3,19.4,30.4,28.5,0,-1.62
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,HHN,38,14.4,top3,5.52,77.9,6.2,71.7,,,0.0,2.8,3.4,15.9,22.6,27.1,28.2,0,-0.97
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,MFL,49,30.6,top3,5.41,68.8,10.0,58.8,,,0.0,7.2,2.8,21.1,13.9,20.0,34.9,1,-2.2
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,VS,50,33.8,top3,5.21,76.7,13.2,63.5,,,1.5,5.1,6.6,10.0,27.8,32.8,16.1,1,-2.12
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,UCP,39,31.8,top3,6.76,99.4,0.0,99.4,,,0.0,0.0,0.0,0.6,7.2,7.3,84.9,1,2.28
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,FJP,72,105.6,top3,6.21,90.7,0.0,90.7,,,0.0,0.0,0.0,9.3,6.4,38.0,46.3,0,1.76
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,HCP,70,81.2,top3,5.99,98.1,1.1,97.0,,,0.0,0.0,1.1,0.7,34.1,25.8,38.2,2,2.71
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,HAD,54,65.0,top3,5.36,73.4,23.7,49.7,,,0.6,1.0,22.1,2.9,18.6,21.4,33.4,0,-1.41
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,HCI,67,72.9,top3,4.95,68.8,9.2,59.6,,,0.0,8.3,0.9,22.0,35.0,24.0,9.8,0,-1.28
items,QHIVSTIGMAr13,HIVSTIGMA_CTRL_5,,GHI,71,106.5,top3,6.12,92.3,0.2,92.1,,,0.0,0.0,0.2,7.5,14.9,34.5,42.9,0,1.03
items,QMFQr1,MFQ_CARE_1,,TOTAL,829,819.0,top3,5.38,76.5,4.1,72.4,,,2.0,0.3,1.8,19.5,30.1,23.4,23.0,0,0.0
items,QMFQr1,MFQ_CARE_1,,TSP,38,14.4,top3,5.25,62.1,0.0,62.1,,,0.0,0.0,0.0,37.8,20.8,19.6,21.7,0,-0.93
items,QMFQr1,MFQ_CARE_1,,CEC,68,68.3,top3,5.08,69.6,5.6,64.0,,,1.5,0.0,4.1,24.7,34.5,23.7,11.4,0,-0.54
items,QMFQr1,MFQ_CARE_1,,TC,69,59.7,top3,5.16,66.9,6.2,60.7,,,0.0,0.0,6.2,26.9,28.4,21.2,17.3,1,-2.2
items,QMFQr1,MFQ_CARE_1,,HF,23,13.4,top3,5.16,66.8,0.0,66.8,,,0.0,0.0,0.0,33.1,30.7,23.4,12.7,0,-0.59
items,QMFQr1,MFQ_CARE_1,,PP,32,11.7,top3,4.76,65.8,16.2,49.6,,,5.2,9.3,1.7,17.9,31.3,22.7,11.8,0,-0.8
items,QMFQr1,MFQ_CARE_1,,WE,58,74.3,top3,4.96,59.1,3.3,55.8,,,1.1,0.0,2.2,37.6,28.1,19.2,11.8,1,-2.0
items,QMFQr1,MFQ_CARE_1,,PFF,37,23.7,top3,4.96,62.8,6.1,56.7,,,2.9,3.2,0.0,31.1,29.3,18.7,14.8,1,-2.2
items,QMFQr1,MFQ_CARE_1,,HHN,34,13.8,top3,5.15,70.6,12.2,58.4,,,9.0,0.0,3.2,17.1,16.6,33.3,20.7,0,-0.98
items,QMFQr1,MFQ_CARE_1,,MFL,49,30.9,top3,5.43,86.0,2.3,83.7,,,0.0,0.0,2.3,11.7,35.6,41.5,8.9,0,1.48
items,QMFQr1,MFQ_CARE_1,,VS,41,27.2,top3,4.96,68.0,4.3,63.7,,,3.5,0.0,0.8,27.7,37.9,21.4,8.7,0,-0.61
items,QMFQr1,MFQ_CARE_1,,UCP,40,48.4,top3,5.84,90.9,3.4,87.5,,,0.0,0.0,3.4,5.7,26.4,32.0,32.5,0,1.9
items,QMFQr1,MFQ_CARE_1,,FJP,72,105.6,top3,5.9,89.0,2.3,86.7,,,2.1,0.0,0.2,8.6,21.7,27.3,40.0,1,2.03
items,QMFQr1,MFQ_CARE_1,,HCP,70,81.2,top3,5.54,84.4,8.8,75.6,,,7.4,0.4,1.0,6.8,20.5,34.0,29.9,0,1.62
items,QMFQr1,MFQ_CARE_1,,HAD,60,66.9,top3,5.6,88.6,0.9,87.7,,,0.0,0.0,0.9,10.5,50.1,5.1,33.4,0,0.97
items,QMFQr1,MFQ_CARE_1,,HCI,67,72.9,top3,5.21,71.8,2.0,69.8,,,0.0,0.3,1.7,26.2,32.4,27.1,12.3,0,0.85
items,QMFQr1,MFQ_CARE_1,,GHI,71,106.5,top3,5.42,76.4,2.9,73.5,,,2.3,0.0,0.6,20.8,31.9,16.1,28.4,0,0.83
items,QMFQr2,MFQ_CARE_2,,TOTAL,829,819.0,top3,5.54,78.4,5.1,73.3,,,2.7,0.4,2.0,16.5,22.9,24.2,31.3,0,0.0
items,QMFQr2,MFQ_CARE_2,,TSP,38,14.4,top3,5.08,59.0,8.8,50.2,,,0.0,0.0,8.8,32.1,19.3,22.1,17.6,0,-1.91
items,QMFQr2,MFQ_CARE_2,,CEC,68,68.3,top3,5.48,86.8,0.0,86.8,,,0.0,0.0,0.0,13.2,41.1,30.2,15.5,0,1.77
items,QMFQr2,MFQ_CARE_2,,TC,69,59.7,top3,5.4,71.9,2.4,69.5,,,0.0,0.0,2.4,25.6,24.7,24.2,23.0,0,-0.92
items,QMFQr2,MFQ_CARE_2,,HF,23,13.4,top3,5.32,68.7,4.3,64.4,,,0.0,4.3,0.0,27.0,17.8,30.0,20.9,0,-1.03
items,QMFQr2,MFQ_CARE_2,,PP,32,11.7,top3,5.02,67.2,7.1,60.1,,,5.2,0.0,1.9,25.7,24.6,32.5,10.1,0,-0.46
items,QMFQr2,MFQ_CARE_2,,WE,58,74.3,top3,5.12,64.2,11.9,52.3,,,2.7,1.2,8.0,24.0,18.1,26.0,20.1,1,-2.12
items,QMFQr2,MFQ_CARE_2,,PFF,37,23.7,top3,5.19,67.7,5.7,62.0,,,0.0,2.3,3.4,26.6,24.4,27.3,16.0,0,-1.21
items,QMFQr2,MFQ_CARE_2,,HHN,34,13.8,top3,4.91,63.8,17.5,46.3,,,11.0,2.7,3.8,18.7,20.9,16.2,26.7,1,-1.96
items,QMFQr2,MFQ_CARE_2,,MFL,49,30.9,top3,5.39,80.3,4.5,75.8,,,2.3,1.4,0.8,15.2,27.6,36.3,16.4,0,-0.13
items,QMFQr2,MFQ_CARE_2,,VS,41,27.2,top3,5.22,77.6,5.7,71.9,,,3.5,0.0,2.2,16.8,31.4,35.6,10.6,0,-0.43
items,QMFQr2,MFQ_CARE_2,,UCP,40,48.4,top3,5.42,73.5,11.3,62.2,,,11.3,0.0,0.0,15.2,3.5,37.9,32.1,0,1.84
items,QMFQr2,MFQ_CARE_2,,FJP,72,105.6,top3,6.29,88.6,3.6,85.0,,,1.8,0.0,1.8,7.8,8.3,13.6,66.7,1,2.28
items,QMFQr2,MFQ_CARE_2,,HCP,70,81.2,top3,6.17,91.0,2.3,88.7,,,1.8,0.2,0.3,6.6,13.9,21.9,55.2,0,0.67
items,QMFQr2,MFQ_CARE_2,,HAD,60,66.9,top3,5.66,75.4,1.2,74.2,,,0.0,0.0,1.2,23.4,25.6,7.7,42.1,0,-0.32
items,QMFQr2,MFQ_CARE_2,,HCI,67,72.9,top3,5.44,85.3,3.5,81.8,,,0.0,0.6,2.9,11.3,45.3,17.2,22.8,0,1.71
items,QMFQr2,MFQ_CARE_2,,GHI,71,106.5,top3,5.23,75.4,7.3,68.1,,,7.3,0.0,0.0,17.3,24.3,32.6,18.5,0,0.43
items,QMFQr3,MFQ_PURITY_1,,TOTAL,829,819.0,top3,5.01,63.7,11.5,52.2,,,4.4,2.9,4.2,24.8,21.3,24.7,17.7,0,0.0
items,QMFQr3,MFQ_PURITY_1,,TSP,38,14.4,top3,4.83,56.9,19.2,37.7,,,1.4,4.0,13.8,23.9,19.8,21.5,15.6,0,-1.19
items,QMFQr3,MFQ_PURITY_1,,CEC,68,68.3,top3,4.81,60.9,15.3,45.6,,,4.8,3.6,6.9,23.8,26.9,19.5,14.5,0,-0.45
items,QMFQr3,MFQ_PURITY_1,,TC,69,59.7,top3,5.15,66.6,9.4,57.2,,,0.0,2.0,7.4,24.0,25.5,22.9,18.2,0,0.43
items,QMFQr3,MFQ_PURITY_1,,HF,23,13.4,top3,5.55,81.1,0.0,81.1,,,0.0,0.0,0.0,18.9,35.6,16.8,28.7,0,1.42
items,QMFQr3,MFQ_PURITY_1,,PP,32,11.7,top3,4.82,69.9,16.4,53.5,,,12.8,0.0,3.6,13.8,28.4,28.3,13.2,0,0.91
items,QMFQr3,MFQ_PURITY_1,,WE,58,74.3,top3,5.39,73.1,2.5,70.6,,,0.0,0.0,2.5,24.4,23.1,32.0,18.0,0,1.91
items,QMFQr3,MFQ_PURITY_1,,PFF,37,23.7,top3,5.48,79.2,6.9,72.3,,,5.7,0.0,1.2,13.9,18.6,34.2,26.4,1,2.18
items,QMFQr3,MFQ_PURITY_1,,HHN,34,13.8,top3,5.3,74.2,12.3,61.9,,,9.0,1.5,1.8,13.6,15.6,29.9,28.7,0,0.78
items,QMFQr3,MFQ_PURITY_1,,MFL,49,30.9,top3,5.25,70.6,6.3,64.3,,,0.0,1.8,4.5,23.2,25.0,29.3,16.3,0,0.15
items,QMFQr3,MFQ_PURITY_1,,VS,41,27.2,top3,5.31,79.8,7.2,72.6,,,7.2,0.0,0.0,13.1,27.6,31.8,20.4,0,0.88
items,QMFQr3,MFQ_PURITY_1,,UCP,40,48.4,top3,4.68,59.9,25.4,34.5,,,0.8,23.8,0.8,14.7,16.1,28.2,15.6,0,-0.24
items,QMFQr3,MFQ_PURITY_1,,FJP,72,105.6,top3,5.34,70.4,0.6,69.8,,,0.2,0.0,0.4,29.0,22.9,29.9,17.6,0,0.95
items,QMFQr3,MFQ_PURITY_1,,HCP,70,81.2,top3,4.45,58.5,25.3,33.2,,,16.3,8.1,0.9,16.2,21.3,21.5,15.7,0,-1.57
items,QMFQr3,MFQ_PURITY_1,,HAD,60,66.9,top3,5.49,60.8,3.6,57.2,,,1.2,0.3,2.1,35.6,6.1,14.2,40.5,1,-2.12
items,QMFQr3,MFQ_PURITY_1,,HCI,67,72.9,top3,5.02,57.9,16.4,41.5,,,0.0,0.6,15.8,25.8,9.3,35.6,13.0,0,0.51
items,QMFQr3,MFQ_PURITY_1,,GHI,71,106.5,top3,4.38,49.5,15.4,34.1,,,11.3,0.0,4.1,35.1,29.3,13.6,6.6,2,-3.02
items,QMFQr4,MFQ_PURITY_2,,TOTAL,829,819.0,top3,4.59,51.9,19.6,32.3,,,6.8,4.2,8.6,28.4,20.7,17.5,13.7,0,0.0
items,QMFQr4,MFQ_PURITY_2,,TSP,38,14.4,top3,4.8,58.3,5.6,52.7,,,0.0,1.4,4.2,36.1,37.0,14.2,7.1,0,-0.33
items,QMFQr4,MFQ_PURITY_2,,CEC,68,68.3,top3,4.77,50.3,8.7,41.6,,,0.0,0.8,7.9,41.1,23.4,17.8,9.1,0,0.31
items,QMFQr4,MFQ_PURITY_2,,TC,69,59.7,top3,4.98,63.1,9.4,53.7,,,0.0,3.2,6.2,27.5,28.1,22.6,12.4,0,1.44
items,QMFQr4,MFQ_PURITY_2,,HF,23,13.4,top3,5.2,67.1,9.7,57.4,,,3.1,0.0,6.6,23.2,24.5,16.5,26.1,0,0.81
items,QMFQr4,MFQ_PURITY_2,,PP,32,11.7,top3,5.17,63.7,0.0,63.7,,,0.0,0.0,0.0,36.4,25.8,22.2,15.7,0,1.87
items,QMFQr4,MFQ_PURITY_2,,WE,58,74.3,top3,5.24,66.7,7.3,59.4,,,0.0,0.7,6.6,26.0,17.4,33.1,16.2,1,2.04
items,QMFQr4,MFQ_PURITY_2,,PFF,37,23.7,top3,5.24,75.8,7.0,68.8,,,0.0,3.2,3.8,17.2,42.3,8.5,25.0,1,2.2
items,QMFQr4,MFQ_PURITY_2,,HHN,34,13.8,top3,5.32,68.3,0.0,68.3,,,0.0,0.0,0.0,31.7,31.0,10.4,26.9,0,1.8
items,QMFQr4,MFQ_PURITY_2,,MFL,49,30.9,top3,5.01,65.7,16.8,48.9,,,0.0,6.7,10.1,17.5,14.9,43.2,7.6,0,1.54
items,QMFQr4,MFQ_PURITY_2,,VS,41,27.2,top3,4.88,67.8,8.2,59.6,,,4.4,0.0,3.8,23.9,44.0,9.7,14.1,0,1.74
items,QMFQr4,MFQ_PURITY_2,,UCP,40,48.4,top3,3.79,45.8,44.1,1.7,,,19.5,23.8,0.8,10.1,19.5,12.9,13.4,1,-2.28
items,QMFQr4,MFQ_PURITY_2,,FJP,72,105.6,top3,4.68,47.7,16.5,31.2,,,6.2,0.2,10.1,35.7,17.7,10.6,19.4,0,0.03
items,QMFQr4,MFQ_PURITY_2,,HCP,70,81.2,top3,4.28,44.0,34.5,9.5,,,9.5,12.2,12.8,21.5,14.6,9.3,20.1,2,-2.96
items,QMFQr4,MFQ_PURITY_2,,HAD,60,66.9,top3,5.09,72.3,13.9,58.4,,,1.2,0.9,11.8,13.7,27.7,34.7,9.9,0,0.66
items,QMFQr4,MFQ_PURITY_2,,HCI,67,72.9,top3,4.6,43.8,19.4,24.4,,,2.3,3.5,13.6,36.7,10.8,22.7,10.3,0,-1.34
items,QMFQr4,MFQ_PURITY_2,,GHI,71,106.5,top3,3.41,22.7,39.9,-17.2,,,26.3,3.5,10.1,37.5,14.3,2.2,6.2,2,-5.3
items,QMFQr5,MFQ_FAIR,,TOTAL,829,819.0,top3,5.34,73.0,5.8,67.2,,,0.9,0.8,4.1,21.2,25.5,25.3,22.2,0,0.0
items,QMFQr5,MFQ_FAIR,,TSP,38,14.4,top3,4.93,56.5,8.7,47.8,,,0.0,0.0,8.7,34.8,21.8,24.5,10.2,0,-1.28
items,QMFQr5,MFQ_FAIR,,CEC,68,68.3,top3,5.29,77.3,4.9,72.4,,,0.0,3.2,1.7,18.0,36.3,22.2,18.8,0,0.81
items,QMFQr5,MFQ_FAIR,,TC,69,59.7,top3,5.15,70.0,8.8,61.2,,,0.0,0.0,8.8,21.1,32.0,22.6,15.4,0,-0.24
items,QMFQr5,MFQ_FAIR,,HF,23,13.4,top3,5.43,76.0,0.0,76.0,,,0.0,0.0,0.0,24.0,25.9,33.5,16.6,0,-0.29
